Molecular Weight( g/mol),XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area( A^2),Heavy atom count,Complexity,LogS,DOSE,Microcrystalline Cellulose (Avicel),Mannitol,Magnesium Stearate,Talc,Weight(mg),"Bulk Density
(g/cc , gm/ml , gm/cm³) (Mean)","Tapped Density
(g/cc , gm/ml , gm/cm³) (Mean)","Carr’s Compressibility Index
(%) (Mean)",Hausner Ratio (Mean),Angle of Repose (°) (Mean),Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Gum,Chitosan,Sodium saccharin,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,DISINTEGRATION_TIME
0.196751776,0.446096654,0.25,0.210526316,0.545454545,0.188829787,0.189189189,0.158301158,0.807492196,0.038557837,0.150981379,0.248447205,0.066666667,0,0.199084668,0.259036145,0.000583333,0.27505618,0.045268809,0.66811235,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.158738107,0.142174132,0,0.05,0,0.14187643,0,0,0,0,0,0.075,0,0,0,0,0.15,0,0,0.005136986,0,0,0,0.083333333,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0.294024275,0.63197026,0.25,0.105263158,0.227272727,0.215093085,0.283783784,0.522200772,0.505723205,0.018527792,0.202566683,0,0.033333333,0.033333333,0.084668192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034997667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0.294024275,0.63197026,0.25,0.105263158,0.227272727,0.215093085,0.283783784,0.522200772,0.505723205,0.018527792,0.196275793,0,0.033333333,0.033333333,0.084668192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046663556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0.204388393,0.459107807,1,0.473684211,0.272727273,0.614361702,0.189189189,0.167953668,0.729448491,0.144256385,0.205485657,0.073072707,0.133333333,0,0.199084668,0,0,0,0,0,0,0,0.120933333,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.67
0.22462688,0.669144981,0.25,0.210526316,0.318181818,0.240691489,0.189189189,0.286679537,0.550468262,0.499248873,0.261701057,0.060893923,0.066666667,0.133333333,0.433638444,0,0,0,0,0,0,0.178571429,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.172883718,0.464684015,0,0.052631579,0.045454545,0.124335106,0.162162162,0.298262548,0.638917794,0.008512769,0.100654253,0,0.066666667,0.133333333,0.199084668,0,0,0,0,0,0,0.107142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.229079154,0.576208178,0,0.157894737,0.136363636,0.216422872,0.202702703,0.386100386,0.454734651,0.118678017,0,0.121787846,0.083333333,0.083333333,0.256292906,0.289156627,0.000678571,0.344269663,0.047271853,0,0,0,0,0,0,0,0,0,0.119863014,0.2,0,0.33436214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.092113668,0.29739777,0.25,0.157894737,0.136363636,0.184175532,0.067567568,0.125482625,0.925078044,0.048572859,0.100654253,0.297162343,0.1,0.1,0.199084668,0.25,0.000633333,0.494157303,0.051277942,0.599339116,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.527091117,0.412639405,0.625,0.736842105,0.545454545,0.820478723,0.5,0.922779923,0.578563996,0.048572859,0,0,0.008333333,0.008333333,0.027459954,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.073731139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.202462301,0.557620818,0.25,0.263157895,0.090909091,0.348404255,0.189189189,0.47972973,0.560874089,0.038557837,0.251635632,0.151016929,0.133333333,0.133333333,0.199084668,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.544609845,0.421933086,1,0.684210526,0.954545455,0.710771277,0.527027027,0.226833977,0.856399584,0.048572859,0.040261701,0.304469614,0.066666667,0.133333333,0.199084668,0.301204819,0.00075,0.292134831,0.048073071,0.664394878,0,0.142857143,0,0,0,0,0,0,0.095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.295572891,0.139405204,0.375,0.526315789,0.318181818,0.6875,0.256756757,0.608108108,0.791883455,0.278918378,0.264217413,0,0.133333333,0.133333333,0.450800915,0,0,0,0,0,0.111111111,0,0,0,0,0.4,0,0,0,1,0,0,0.5,0,0,0,0,0,0.163322445,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.294024275,0.427509294,0.375,0.368421053,0.363636364,0.361702128,0.27027027,0.383204633,0.70239334,0.003505258,0.188978359,0.263061746,0,0,0.199084668,0,0,0,0,0,0,0,0,0,0,0,0,0.088888889,0.04109589,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0.850752047,0.492565056,0.5,1,0.818181818,1,0.783783784,0.624517375,0.563995838,0.038557837,0,0,0.1,0.1,0.199084668,0.448795181,0.001044048,0.357303371,0.046871244,0.526641884,0,0,0,0,0,0.4,0,0,0,0.08,0,0.524691358,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0.124053892,0.29739777,0.25,0.105263158,0.272727273,0.213430851,0.121621622,0.155405405,0.894901145,0.198798197,0.435329643,0,0.1,0.1,0.313501144,0.234939759,0.000535714,0.3,0.046470635,0.547501033,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0.35664647,0.63197026,0.375,0.210526316,0.318181818,0.431515957,0.337837838,0.753861004,0.421436004,0.002503756,0.138399597,0.125441481,0.166666667,0,0.118993135,0.319277108,0.00072619,0.294606742,0.046070026,0.662949195,0.072222222,0,0,0,0,0.5,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0.104667144,0.576208178,0.125,0.105263158,0.136363636,0.143949468,0.108108108,0.157335907,0.733610822,0.198798197,0,0.258799172,0.083333333,0,0.256292906,0,0,0,0,0,0,0.044642857,0,0,0,0,0,0,0.085616438,0.125,0,0.051440329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0.294024275,0.63197026,0.25,0.105263158,0.227272727,0.215093085,0.283783784,0.522200772,0.505723205,0.018527792,0.215148465,0,0.033333333,0.033333333,0.084668192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011665889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0.294024275,0.63197026,0.25,0.105263158,0.227272727,0.215093085,0.283783784,0.522200772,0.505723205,0.018527792,0.208857574,0,0.033333333,0.033333333,0.084668192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023331778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0.165779438,0.483271375,0,0.052631579,0.090909091,0.121675532,0.175675676,0.314671815,0.632674298,0.006509765,0,0.092315187,0.053333333,0,0.084668192,0,0,0,0,0,0.222222222,0.678571429,0,0,0,0,0,0,0,0,0,0,0.194444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.33
0.239435529,0.408921933,0.25,0.263157895,0.318181818,0.355053191,0.216216216,0.41988417,0.664932362,0.198798197,0.145948666,0,0.166666667,0.166666667,0.199084668,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5
0.239435529,0.408921933,0.25,0.263157895,0.318181818,0.355053191,0.216216216,0.41988417,0.664932362,0.198798197,0.156014092,0,0.166666667,0.166666667,0.199084668,0,0,0,0,0,0.155555556,0,0,0,0,0,0,0,0.068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.054982474,0.238550579,0,0.133333333,0.4,0.14187643,0,0,0,0,0,0,0.178571429,0,0,0,0,0,0,0.020547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.55
0.246113939,0.466542751,0.625,0.315789474,0.272727273,0.474734043,0.243243243,0.305019305,0.728407908,0.018527792,0,0.210692973,0.066666667,0.133333333,0.14187643,0,0,0,0,0,0,0.267857143,0,0,0,0,0,0,0.102739726,0,0,0,0,0,0,0.055555556,0,0,0.069995334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.66
0.172883718,0.464684015,0,0.052631579,0.045454545,0.124335106,0.162162162,0.298262548,0.638917794,0.008512769,0.050327126,0.389721106,0.066666667,0.133333333,0.199084668,0,0,0,0,0,0,0.107142857,0,0,0,0,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0.208463191,0.213754647,0.5,0.368421053,0.318181818,0.780585106,0.148648649,0.342664093,0.814776275,0.038557837,0,0,0.166666667,0.166666667,0.256292906,0.319277108,0.00075,0.356629213,0.047271853,0.520446097,0,0.178571429,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139990667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0.328771366,0.535315985,0.375,0.210526316,0.363636364,0.165558511,0.27027027,0.317567568,0.651404787,0.008512769,0.020130851,0.414078675,0,0.066666667,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0.074074074,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.002503756,0.020130851,0.421385946,0,0.066666667,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0.074074074,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0.104667144,0.576208178,0.125,0.105263158,0.136363636,0.143949468,0.108108108,0.157335907,0.733610822,0.198798197,0,0.258799172,0.083333333,0,0.256292906,0,0,0,0,0,0.277777778,0.044642857,0,0,0,0,0,0,0,0,0,0.051440329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0.180210612,0.511152416,0.125,0.263157895,0.181818182,0.355053191,0.162162162,0.324324324,0.592091571,0.098647972,0.484398591,0,0.083333333,0.083333333,0.256292906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0.294024275,0.427509294,0.375,0.368421053,0.363636364,0.361702128,0.27027027,0.383204633,0.70239334,0.003505258,0.088324107,0.350748995,0,0,0.199084668,0,0,0,0,0,0,0,0,0,0,0,0,0.088888889,0.054794521,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0.172883718,0.464684015,0,0.052631579,0.045454545,0.124335106,0.162162162,0.298262548,0.638917794,0.008512769,0.150981379,0.287419316,0.066666667,0.133333333,0.199084668,0,0,0,0,0,0,0.107142857,0,0,0,0,0,0,0.054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
0.379875723,0.910780669,0.125,0.157894737,0.318181818,0.231715426,0.405405405,0.692084942,0.086368366,0.078617927,0,0,0.133333333,0.133333333,0.14187643,0.375301205,0.000891667,0.412359551,0.048073071,0.464684015,0,0,0,0,0,0.4,0,0,0,0,0,0.264060357,0,0,0,0,0,0,0.074661689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
0.1576492,0.675650558,0,0.105263158,0.136363636,0.095079787,0.148648649,0.177606178,0.548387097,0.028542814,0.289380976,0.121787846,0.166666667,0.166666667,0.256292906,0.242771084,0.000515476,0.136539326,0.042664851,0.486575795,0,0,0,0,0,0,0,0,0,0.1,0,0.171467764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
0.299541222,0.399628253,0.125,0.315789474,0.5,0.335106383,0.283783784,0.439189189,0.75962539,0.018527792,0.226472068,0.048715138,0.066666667,0.333333333,0.199084668,0.413855422,0.001,0.408314607,0.048874289,0.590871541,0,0.357142857,0,0,0,0,0,0,0.02739726,0,0,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
0.527091117,0.412639405,0.625,0.736842105,0.545454545,0.820478723,0.5,0.922779923,0.578563996,0.27987982,0,0.350627207,0.266666667,0.2,0.656750572,0.277108434,0.000619048,0.259101124,0.045268809,0.640231309,0,1,0,0,0,0,0,0,0.25239726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
0.180210612,0.511152416,0.125,0.263157895,0.181818182,0.355053191,0.162162162,0.324324324,0.592091571,0.198798197,0.169904378,0.073072707,0.005666667,0.011,0.199084668,0.261445783,0.000566667,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.048572859,0.115752391,0.146145415,0.066666667,0.133333333,0.164759725,0.176506024,0.000497619,0.671910112,0.056886467,0.663981826,0.055555556,0.642857143,0,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2
0.850752047,0.492565056,0.5,1,0.818181818,1,0.783783784,0.624517375,0.563995838,0.038557837,0,0,0.1,0.1,0.199084668,0.452409639,0.001039286,0.353932584,0.046470635,0.545229244,0,0,0,0,0,0.4,0,0,0,0,0,0.541838134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
0.260729011,0.403345725,0.25,0.210526316,0.272727273,0.278590426,0.27027027,0.287644788,0.765868887,0.018527792,0,0.204603581,0.033333333,0,0.084668192,0,0,0,0,0,0,0.107142857,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.054982474,0.228485153,0,0.133333333,0.4,0.14187643,0,0,0,0,0,0.077777778,0.178571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.27
0.327997058,0.720260223,0.125,0.263157895,0.363636364,0.247672872,0.297297297,0.397683398,0.346514048,0.098647972,0.126446905,0,0.066666667,0,0.199084668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256849315,0,0,0.172325103,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.67
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.002503756,0,0.406771404,0,0.1,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0.111111111,0.02739726,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0.172002942,0.489776952,0.25,0.105263158,0.181818182,0.098071809,0.148648649,0.162162162,0.777315297,0.098647972,0,0.190597978,0.25,0,0.14187643,0.397590361,0.001059524,0.584269663,0,0,0,0,0.02,0,0,0,0,0,0.077054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0.283048452,0.533457249,0.5,0.105263158,0.136363636,0.183178191,0.135135135,0.13996139,0.644120708,0.01352028,0,0.393374741,0,0.1,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0.111111111,0.02739726,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0.172002942,0.489776952,0.25,0.105263158,0.181818182,0.098071809,0.148648649,0.162162162,0.777315297,0.098647972,0,0.190597978,0.25,0,0.14187643,0.397590361,0.001059524,0.584269663,0,0,0,0,0.02,0,0,0,0,0,0.077054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0.180210612,0.511152416,0.125,0.263157895,0.181818182,0.355053191,0.162162162,0.324324324,0.592091571,0.198798197,0.170734776,0.073072707,0.005666667,0.011,0.199084668,0.260843373,0.000565476,0,0,0,0.018333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0.159933409,0.473977695,0.25,0.105263158,0.227272727,0.18018617,0.162162162,0.251930502,0.82830385,0.003505258,0.100654253,0.043843624,0.05,0,0.14187643,0.379518072,0.000928571,0.303370787,0.047672462,0.769929781,0.222222222,0,0,0.05,0,1,0,0,0,0,0,0.193758573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0.196751776,0.446096654,0.25,0.210526316,0.545454545,0.188829787,0.189189189,0.158301158,0.807492196,0.038557837,0.150981379,0.248447205,0.066666667,0,0.199084668,0.240963855,0.000535714,0.249662921,0.0448682,0.663981826,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0.180210612,0.511152416,0.125,0.263157895,0.181818182,0.355053191,0.162162162,0.324324324,0.592091571,0.098647972,0.364871666,0,0.083333333,0.083333333,0.256292906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0.239435529,0.408921933,0.25,0.263157895,0.318181818,0.355053191,0.216216216,0.41988417,0.664932362,0.198798197,0.156014092,0,0.166666667,0.166666667,0.199084668,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.01
0.246113939,0.466542751,0.625,0.315789474,0.272727273,0.474734043,0.243243243,0.305019305,0.728407908,0.018527792,0,0.216782365,0.066666667,0.133333333,0.14187643,0,0,0,0,0,0,0.267857143,0,0,0,0,0,0,0.102739726,0,0,0,0,0,0,0.083333333,0,0,0.034997667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.33
0.239338741,0.529739777,0.125,0.368421053,0.227272727,0.278922872,0.216216216,0.353281853,0.614984391,0.038557837,0.407649723,0,0,0.1,0.199084668,0.313253012,0.00077381,0.381348315,0.04847368,0.696819496,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.35
0.243210283,0.62267658,0.375,0.263157895,0.181818182,0.351728723,0.256756757,0.411196911,0.493236212,0.499248873,0.754906895,0,0.333333333,0,1,0.198192771,0.000440476,0,0.045028443,0.755885998,0,0,0,0,0,0,0.333333333,0,0.342465753,0,0,0.836762689,0.555555556,0,0,0,0,0,0.139990667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6
0.328771366,0.535315985,0.375,0.210526316,0.363636364,0.165558511,0.27027027,0.317567568,0.651404787,0.008512769,0,0.43356473,0.1,0.1,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.02739726,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.002503756,0,0.440872001,0,0.1,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0.111111111,0.02739726,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
0.35664647,0.63197026,0.375,0.210526316,0.318181818,0.431515957,0.337837838,0.753861004,0.421436004,0.002503756,0.138399597,0.122274997,0.166666667,0,0.118993135,0.289156627,0.000654762,0.285842697,0.045669418,0.669144981,0.086666667,0,0,0,0,0.5,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
0.283048452,0.533457249,0.5,0.105263158,0.136363636,0.183178191,0.135135135,0.13996139,0.644120708,0.01352028,0,0.427475338,0,0.1,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0.111111111,0.02739726,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
0.283048452,0.533457249,0.5,0.105263158,0.136363636,0.183178191,0.135135135,0.13996139,0.644120708,0.01352028,0,0.41773231,0,0.066666667,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0.074074074,0.02739726,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
0.159933409,0.473977695,0.25,0.105263158,0.227272727,0.18018617,0.162162162,0.251930502,0.82830385,0.008512769,0.049320584,0,0.05,0,0.118993135,0.231325301,0.00064881,0.702247191,0.056485859,0.857496902,0,0.071428571,0,0,0,0,0,0,0.026712329,0,0,0.332647462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
0.412783832,0.400557621,1,0.473684211,0.363636364,0.797207447,0.378378378,0.147683398,0.847034339,0.008512769,0.180674383,0.024357569,0.033333333,0.066666667,0.084668192,0,0,0,0,0,0.088888889,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
